study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Barrington2011a	DUL03	6.0	DUL03	weight (change)			NR	bodyweight_change_DUL03	0.0	week	0.0								kg	kg
Barrington2011a	DUL03	6.0	DUL03	weight (change)			NR	bodyweight_change_DUL03	5.0	week	0.250883459671261				1.22448947977582	0.499895736809463			kg	kg
